æª÷µ»’∆⁄ µ•Œªæª÷µ ¿€º∆æª÷µ »’‘ˆ≥§¬  …Íπ∫◊¥Ã¨  Íªÿ◊¥Ã¨ ∑÷∫ÏÀÕ≈‰
2017-05-25 0.9970 1.1560 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-24 0.9970 1.1560 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-23 0.9970 1.1560 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-22 0.9970 1.1560 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-19 0.9970 1.1560 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-18 0.9980 1.1570 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-17 0.9980 1.1570 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-16 0.9980 1.1570 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-15 0.9980 1.1570 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-12 0.9980 1.1570 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-11 0.9990 1.1580 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-10 1.0000 1.1590 -0.20% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-09 1.0020 1.1610 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-08 1.0030 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-05 1.0030 1.1620 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-04 1.0040 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-03 1.0040 1.1630 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-05-02 1.0050 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-28 1.0050 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-27 1.0050 1.1640 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-26 1.0040 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-25 1.0040 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-24 1.0040 1.1630 -0.20% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-21 1.0060 1.1650 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-20 1.0070 1.1660 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-19 1.0080 1.1670 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-18 1.0080 1.1670 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-17 1.0090 1.1680 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-14 1.0100 1.1690 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-13 1.0100 1.1690 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-12 1.0090 1.1680 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-11 1.0100 1.1690 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-10 1.0100 1.1690 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-07 1.0090 1.1680 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-06 1.0080 1.1670 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-04-05 1.0080 1.1670 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-03-31 1.0070 1.1660 -0.20% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-03-30 1.0090 1.1680 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-03-29 1.0100 1.1690 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-03-28 1.0090 1.1680 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-03-27 1.0080 1.1670 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-03-24 1.0070 1.1660 0.10% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-23 1.0060 1.1650 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-22 1.0060 1.1650 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-21 1.0060 1.1650 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-20 1.0060 1.1650 -0.10% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-17 1.0070 1.1660 0.10% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-16 1.0060 1.1650 0.10% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-15 1.0050 1.1640 0.10% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-14 1.0040 1.1630 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-13 1.0040 1.1630 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-10 1.0040 1.1630 -0.10% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-09 1.0050 1.1640 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-08 1.0050 1.1640 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-07 1.0050 1.1640 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-06 1.0050 1.1640 0.00% ø™∑≈…Íπ∫ ø™∑≈ Íªÿ
2017-03-03 1.0050 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ √ø∑›≈…œ÷Ω0.0340‘™
2017-03-02 1.0390 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-03-01 1.0390 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-28 1.0390 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-27 1.0390 1.1640 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-24 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-23 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-22 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-21 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-20 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-17 1.0380 1.1630 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-16 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-15 1.0370 1.1620 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-14 1.0380 1.1630 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-13 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-10 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-09 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-08 1.0370 1.1620 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-07 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-06 1.0380 1.1630 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-02-03 1.0390 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-26 1.0390 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-25 1.0390 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-24 1.0390 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-23 1.0390 1.1640 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-20 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-19 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-18 1.0380 1.1630 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-17 1.0390 1.1640 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-16 1.0400 1.1650 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-13 1.0390 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-12 1.0390 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-11 1.0390 1.1640 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-10 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-09 1.0380 1.1630 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-06 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-05 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-04 1.0370 1.1620 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2017-01-03 1.0360 1.1610 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-31 1.0350 1.1600 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-30 1.0350 1.1600 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-29 1.0340 1.1590 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-28 1.0340 1.1590 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-27 1.0340 1.1590 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-26 1.0330 1.1580 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-23 1.0320 1.1570 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-22 1.0310 1.1560 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-21 1.0300 1.1550 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-20 1.0300 1.1550 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-19 1.0310 1.1560 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-16 1.0320 1.1570 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-15 1.0330 1.1580 -0.39% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-14 1.0370 1.1620 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-13 1.0380 1.1630 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-12 1.0390 1.1640 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-09 1.0400 1.1650 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-08 1.0400 1.1650 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-07 1.0400 1.1650 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-06 1.0400 1.1650 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-05 1.0410 1.1660 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-02 1.0410 1.1660 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-12-01 1.0420 1.1670 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-30 1.0430 1.1680 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-29 1.0440 1.1690 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-28 1.0450 1.1700 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-25 1.0450 1.1700 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-24 1.0450 1.1700 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-23 1.0450 1.1700 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-22 1.0450 1.1700 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-21 1.0450 1.1700 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-18 1.0450 1.1700 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-17 1.0450 1.1700 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-16 1.0460 1.1710 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-15 1.0460 1.1710 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-14 1.0460 1.1710 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-11 1.0460 1.1710 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-10 1.0470 1.1720 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-09 1.0470 1.1720 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-08 1.0470 1.1720 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-07 1.0470 1.1720 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-04 1.0460 1.1710 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-03 1.0460 1.1710 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-02 1.0460 1.1710 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-11-01 1.0460 1.1710 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-31 1.0460 1.1710 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-28 1.0450 1.1700 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-27 1.0450 1.1700 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-26 1.0450 1.1700 -0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-25 1.0460 1.1710 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-24 1.0460 1.1710 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-21 1.0460 1.1710 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-20 1.0460 1.1710 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-19 1.0450 1.1700 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-18 1.0450 1.1700 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-17 1.0440 1.1690 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-14 1.0440 1.1690 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-13 1.0440 1.1690 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-12 1.0430 1.1680 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-11 1.0430 1.1680 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-10-10 1.0430 1.1680 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-30 1.0420 1.1670 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-29 1.0410 1.1660 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-28 1.0410 1.1660 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-27 1.0410 1.1660 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-26 1.0410 1.1660 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-23 1.0410 1.1660 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-22 1.0400 1.1650 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-21 1.0400 1.1650 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-20 1.0400 1.1650 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-19 1.0390 1.1640 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-14 1.0390 1.1640 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-13 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-12 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-09 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-08 1.0380 1.1630 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-07 1.0380 1.1630 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-06 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-05 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-02 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-09-01 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-31 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-30 1.0370 1.1620 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-29 1.0370 1.1620 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-26 1.0360 1.1610 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-25 1.0360 1.1610 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-24 1.0360 1.1610 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-23 1.0360 1.1610 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-22 1.0360 1.1610 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-19 1.0360 1.1610 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-18 1.0360 1.1610 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-17 1.0350 1.1600 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-16 1.0350 1.1600 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-15 1.0350 1.1600 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-12 1.0340 1.1590 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-11 1.0340 1.1590 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-10 1.0340 1.1590 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-09 1.0340 1.1590 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-08 1.0330 1.1580 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-05 1.0330 1.1580 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-04 1.0320 1.1570 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-03 1.0320 1.1570 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-02 1.0320 1.1570 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-08-01 1.0320 1.1570 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-29 1.0310 1.1560 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-28 1.0310 1.1560 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-27 1.0300 1.1550 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-26 1.0300 1.1550 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-25 1.0300 1.1550 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-22 1.0300 1.1550 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-21 1.0290 1.1540 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-20 1.0290 1.1540 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-19 1.0290 1.1540 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-18 1.0280 1.1530 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-15 1.0280 1.1530 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-14 1.0270 1.1520 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-13 1.0260 1.1510 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-12 1.0260 1.1510 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-11 1.0260 1.1510 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-08 1.0250 1.1500 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-07 1.0250 1.1500 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-06 1.0240 1.1490 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-05 1.0240 1.1490 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-04 1.0240 1.1490 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-07-01 1.0230 1.1480 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-30 1.0220 1.1470 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-29 1.0220 1.1470 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-28 1.0210 1.1460 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-27 1.0210 1.1460 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-24 1.0200 1.1450 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-23 1.0200 1.1450 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-22 1.0190 1.1440 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-21 1.0190 1.1440 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-20 1.0190 1.1440 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-17 1.0190 1.1440 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-16 1.0180 1.1430 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-15 1.0180 1.1430 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-14 1.0180 1.1430 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-13 1.0170 1.1420 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-08 1.0170 1.1420 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-07 1.0170 1.1420 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-06 1.0160 1.1410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-03 1.0160 1.1410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-02 1.0160 1.1410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-06-01 1.0160 1.1410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-31 1.0160 1.1410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-30 1.0160 1.1410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-27 1.0160 1.1410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-26 1.0160 1.1410 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-25 1.0160 1.1410 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-24 1.0150 1.1400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-23 1.0150 1.1400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-20 1.0150 1.1400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-19 1.0150 1.1400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-18 1.0150 1.1400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-17 1.0150 1.1400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-16 1.0150 1.1400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-13 1.0150 1.1400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-12 1.0150 1.1400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-11 1.0150 1.1400 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-10 1.0150 1.1400 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-09 1.0140 1.1390 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-06 1.0140 1.1390 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-05 1.0140 1.1390 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-04 1.0140 1.1390 0.00% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
2016-05-03 1.0140 1.1390 0.10% ‘›Õ£…Íπ∫ ‘›Õ£ Íªÿ
